PlaceId,PlaceName,CreatedDate,CurrentPopularity
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T08:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T09:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T10:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T11:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T12:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T13:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T14:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T15:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T16:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T17:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T18:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T19:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T20:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T21:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T22:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-19T23:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T00:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T01:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T02:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T03:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T04:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T05:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T06:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T07:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T08:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T09:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T10:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T11:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T12:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T13:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T14:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T15:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T16:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T17:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T18:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T19:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T20:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T21:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T22:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-20T23:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T00:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T01:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T02:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T03:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T04:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T05:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T06:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T07:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T08:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T09:00:00,0
AF77590B-E1D1-4982-9FFD-4E2B7CBF0B49,Together,2025-02-21T10:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T10:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T11:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T12:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T13:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T14:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T15:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T16:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T17:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T18:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T19:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T20:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T21:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T22:00:00,7
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-14T23:00:00,4
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T00:00:00,47
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T01:00:00,89
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T02:00:00,95
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T03:00:00,61
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T04:00:00,84
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T05:00:00,74
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T06:00:00,69
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T07:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T08:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T09:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T10:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T11:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T12:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T13:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T14:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T15:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T16:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T17:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T18:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T19:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T20:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T21:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T22:00:00,100
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-15T23:00:00,16
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T00:00:00,60
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T01:00:00,53
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T02:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T03:00:00,51
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T04:00:00,68
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T05:00:00,85
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T06:00:00,45
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T07:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T08:00:00,0
CF95C5DB-65D7-4A63-9281-7C26CB9061BE,The MCR Lounge,2025-02-16T09:00:00,0
